# Simulation 1 (Up to date),,,,,,,
# 819 data points written for 8 variables.,,,,,,,
# Simulation warnings:,,,,,,,
#   Recovery device deployment at high speed (114 m/s),,,,,,,
#,,,,,,,
# Time (s),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​)
# Event IGNITION occurred at t=0 seconds,,,,,,,
# Event LAUNCH occurred at t=0 seconds,,,,,,,
21.498,0,2.82,0.458,0.458,0.314,0.024,0.121
21.548,0,2.724,0.458,0.458,0.314,0.024,0.121
21.598,0,2.627,0.458,0.458,0.314,0.024,0.121
21.648,0,2.538,0.458,0.458,0.314,0.024,0.121
21.698,0,2.437,0.458,0.458,0.314,0.024,0.121
21.748,0,2.36,0.458,0.458,0.314,0.024,0.121
21.798,0,2.277,0.458,0.458,0.314,0.024,0.121
21.848,0,2.183,0.458,0.458,0.314,0.024,0.121
21.898,0,2.106,0.458,0.458,0.314,0.024,0.121
21.948,0,2.027,0.458,0.458,0.314,0.024,0.121
21.998,0,1.947,0.458,0.459,0.314,0.024,0.121
22.048,0,1.867,0.458,0.459,0.314,0.024,0.121
22.098,0,1.787,0.458,0.459,0.314,0.024,0.121
22.148,0,1.717,0.458,0.459,0.314,0.024,0.121
22.198,0,1.654,0.458,0.46,0.314,0.024,0.121
22.248,0,1.583,0.458,0.461,0.314,0.024,0.12
22.298,0,1.515,0.458,0.462,0.314,0.024,0.12
22.348,0,1.457,0.458,0.463,0.314,0.024,0.12
22.398,0,1.417,0.458,0.468,0.314,0.024,0.12
22.448,0,1.357,0.458,0.469,0.314,0.024,0.12
22.498,0,1.291,0.458,0.47,0.314,0.024,0.12
22.548,0,1.232,0.458,0.471,0.314,0.024,0.12
22.598,0,1.182,0.458,0.475,0.314,0.024,0.12
22.648,0,1.137,0.458,0.479,0.314,0.024,0.12
22.698,0,1.085,0.458,0.482,0.314,0.023,0.12
22.748,0,1.045,0.457,0.487,0.314,0.023,0.12
22.798,0,0.999,0.457,0.491,0.314,0.023,0.12
22.848,0,0.958,0.458,0.497,0.315,0.023,0.12
22.898,0,0.905,0.46,0.501,0.317,0.023,0.12
22.948,0,0.876,0.462,0.511,0.318,0.023,0.12
22.998,0,0.861,0.463,0.525,0.319,0.023,0.12
23.048,0,0.837,0.465,0.537,0.321,0.023,0.12
23.098,0,0.788,0.467,0.542,0.323,0.023,0.12
23.148,0,0.775,0.468,0.558,0.324,0.023,0.12
23.198,0,0.742,0.47,0.569,0.326,0.023,0.12
23.248,0,0.732,0.471,0.585,0.328,0.023,0.12
23.298,0,0.708,0.473,0.597,0.329,0.023,0.12
23.348,0,0.687,0.474,0.609,0.331,0.023,0.12
23.398,0,0.654,0.476,0.617,0.333,0.023,0.12
23.448,0,0.62,0.478,0.622,0.335,0.023,0.12
23.498,0,0.578,0.481,0.625,0.337,0.023,0.12
23.548,0,0.546,0.483,0.624,0.339,0.023,0.12
23.598,0,0.506,0.485,0.623,0.341,0.023,0.12
23.648,0,0.475,0.487,0.617,0.343,0.023,0.12
23.698,0,0.45,0.488,0.603,0.344,0.023,0.12
23.748,0,0.422,0.489,0.586,0.345,0.023,0.12
23.798,0,0.393,0.49,0.566,0.347,0.023,0.12
23.848,0,0.36,0.492,0.543,0.348,0.023,0.12
23.898,0,0.329,0.493,0.516,0.349,0.023,0.12
23.948,0,0.3,0.494,0.485,0.35,0.023,0.12
23.998,0,0.275,0.494,0.449,0.351,0.023,0.12
24.048,0,0.25,0.495,0.412,0.351,0.023,0.12
24.098,0,0.229,0.494,0.373,0.351,0.023,0.12
# Event APOGEE occurred at t=24.148 seconds,,,,,,,
24.148,0,0.206,0.494,0.335,0.351,0.023,0.12
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=24.149 seconds,,,,,,,
24.198,0,0.176,0.496,0.297,0.352,0.023,0.12
24.203,0,0.841,NaN,NaN,NaN,NaN,NaN
24.703,0,0.84,NaN,NaN,NaN,NaN,NaN
25.203,0,1.192,NaN,NaN,NaN,NaN,NaN
25.703,0,2.111,NaN,NaN,NaN,NaN,NaN
26.203,0,3.533,NaN,NaN,NaN,NaN,NaN
26.703,0,5.654,NaN,NaN,NaN,NaN,NaN
27.203,0,8.145,NaN,NaN,NaN,NaN,NaN
27.703,0,11.155,NaN,NaN,NaN,NaN,NaN
28.203,0,14.635,NaN,NaN,NaN,NaN,NaN
28.703,0,18.553,NaN,NaN,NaN,NaN,NaN
29.203,0,22.941,NaN,NaN,NaN,NaN,NaN
29.703,0,27.68,NaN,NaN,NaN,NaN,NaN
30.203,0,32.674,NaN,NaN,NaN,NaN,NaN
30.703,0,38.026,NaN,NaN,NaN,NaN,NaN
31.203,0,43.547,NaN,NaN,NaN,NaN,NaN
31.703,0,49.369,NaN,NaN,NaN,NaN,NaN
32.203,0,55.324,NaN,NaN,NaN,NaN,NaN
32.703,0,61.393,NaN,NaN,NaN,NaN,NaN
33.203,0,67.536,NaN,NaN,NaN,NaN,NaN
33.703,0,73.712,NaN,NaN,NaN,NaN,NaN
34.203,0,79.899,NaN,NaN,NaN,NaN,NaN
34.703,0,86.056,NaN,NaN,NaN,NaN,NaN
35.203,0,92.173,NaN,NaN,NaN,NaN,NaN
35.703,0,98.199,NaN,NaN,NaN,NaN,NaN
36.203,0,104.13,NaN,NaN,NaN,NaN,NaN
36.703,0,109.894,NaN,NaN,NaN,NaN,NaN
37.203,0,115.498,NaN,NaN,NaN,NaN,NaN
37.703,0,121.007,NaN,NaN,NaN,NaN,NaN
38.203,0,126.344,NaN,NaN,NaN,NaN,NaN
38.703,0,131.358,NaN,NaN,NaN,NaN,NaN
39.203,0,136.219,NaN,NaN,NaN,NaN,NaN
39.703,0,140.855,NaN,NaN,NaN,NaN,NaN
40.203,0,145.337,NaN,NaN,NaN,NaN,NaN
40.703,0,149.58,NaN,NaN,NaN,NaN,NaN
41.203,0,153.692,NaN,NaN,NaN,NaN,NaN
41.703,0,157.494,NaN,NaN,NaN,NaN,NaN
42.203,0,161.146,NaN,NaN,NaN,NaN,NaN
42.703,0,164.64,NaN,NaN,NaN,NaN,NaN
43.203,0,167.869,NaN,NaN,NaN,NaN,NaN
43.703,0,170.867,NaN,NaN,NaN,NaN,NaN
44.203,0,173.691,NaN,NaN,NaN,NaN,NaN
44.703,0,176.348,NaN,NaN,NaN,NaN,NaN
45.203,0,178.815,NaN,NaN,NaN,NaN,NaN
45.703,0,181.203,NaN,NaN,NaN,NaN,NaN
46.203,0,183.409,NaN,NaN,NaN,NaN,NaN
46.703,0,185.436,NaN,NaN,NaN,NaN,NaN
47.203,0,187.319,NaN,NaN,NaN,NaN,NaN
47.703,0,189.053,NaN,NaN,NaN,NaN,NaN
48.203,0,190.676,NaN,NaN,NaN,NaN,NaN
48.703,0,192.148,NaN,NaN,NaN,NaN,NaN
49.203,0,193.501,NaN,NaN,NaN,NaN,NaN
49.703,0,194.796,NaN,NaN,NaN,NaN,NaN
50.203,0,195.988,NaN,NaN,NaN,NaN,NaN
50.703,0,197.096,NaN,NaN,NaN,NaN,NaN
51.203,0,198.103,NaN,NaN,NaN,NaN,NaN
51.703,0,199.006,NaN,NaN,NaN,NaN,NaN
52.203,0,199.862,NaN,NaN,NaN,NaN,NaN
52.703,0,200.605,NaN,NaN,NaN,NaN,NaN
53.203,0,201.254,NaN,NaN,NaN,NaN,NaN
53.703,0,201.868,NaN,NaN,NaN,NaN,NaN
54.203,0,202.488,NaN,NaN,NaN,NaN,NaN
54.703,0,203.028,NaN,NaN,NaN,NaN,NaN
55.203,0,203.538,NaN,NaN,NaN,NaN,NaN
55.703,0,203.969,NaN,NaN,NaN,NaN,NaN
56.203,0,204.34,NaN,NaN,NaN,NaN,NaN
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=56.204 seconds,,,,,,,
56.703,0,204.71,NaN,NaN,NaN,NaN,NaN
56.705,0,5238.018,NaN,NaN,NaN,NaN,NaN
56.706,0,5192.23,NaN,NaN,NaN,NaN,NaN
56.707,0,5169.45,NaN,NaN,NaN,NaN,NaN
56.708,0,5146.823,NaN,NaN,NaN,NaN,NaN
56.709,0,5124.349,NaN,NaN,NaN,NaN,NaN
56.71,0,5102.025,NaN,NaN,NaN,NaN,NaN
56.711,0,5079.851,NaN,NaN,NaN,NaN,NaN
56.712,0,5057.824,NaN,NaN,NaN,NaN,NaN
56.713,0,5035.945,NaN,NaN,NaN,NaN,NaN
56.714,0,5014.211,NaN,NaN,NaN,NaN,NaN
56.715,0,4992.621,NaN,NaN,NaN,NaN,NaN
56.716,0,4971.174,NaN,NaN,NaN,NaN,NaN
56.717,0,4949.869,NaN,NaN,NaN,NaN,NaN
56.718,0,4928.704,NaN,NaN,NaN,NaN,NaN
56.719,0,4907.678,NaN,NaN,NaN,NaN,NaN
56.72,0,4886.79,NaN,NaN,NaN,NaN,NaN
56.721,0,4866.039,NaN,NaN,NaN,NaN,NaN
56.722,0,4845.424,NaN,NaN,NaN,NaN,NaN
56.723,0,4824.943,NaN,NaN,NaN,NaN,NaN
56.724,0,4804.595,NaN,NaN,NaN,NaN,NaN
56.725,0,4784.379,NaN,NaN,NaN,NaN,NaN
56.726,0,4764.294,NaN,NaN,NaN,NaN,NaN
56.727,0,4744.339,NaN,NaN,NaN,NaN,NaN
56.728,0,4724.484,NaN,NaN,NaN,NaN,NaN
56.729,0,4704.628,NaN,NaN,NaN,NaN,NaN
56.73,0,4684.774,NaN,NaN,NaN,NaN,NaN
56.731,0,4664.92,NaN,NaN,NaN,NaN,NaN
56.732,0,4645.067,NaN,NaN,NaN,NaN,NaN
56.734,0,4625.214,NaN,NaN,NaN,NaN,NaN
56.735,0,4605.361,NaN,NaN,NaN,NaN,NaN
56.736,0,4585.51,NaN,NaN,NaN,NaN,NaN
56.737,0,4565.659,NaN,NaN,NaN,NaN,NaN
56.738,0,4545.808,NaN,NaN,NaN,NaN,NaN
56.739,0,4525.958,NaN,NaN,NaN,NaN,NaN
56.74,0,4506.109,NaN,NaN,NaN,NaN,NaN
56.741,0,4486.26,NaN,NaN,NaN,NaN,NaN
56.742,0,4466.412,NaN,NaN,NaN,NaN,NaN
56.743,0,4446.565,NaN,NaN,NaN,NaN,NaN
56.744,0,4426.718,NaN,NaN,NaN,NaN,NaN
56.745,0,4406.871,NaN,NaN,NaN,NaN,NaN
56.747,0,4387.026,NaN,NaN,NaN,NaN,NaN
56.748,0,4367.181,NaN,NaN,NaN,NaN,NaN
56.749,0,4347.336,NaN,NaN,NaN,NaN,NaN
56.75,0,4327.493,NaN,NaN,NaN,NaN,NaN
56.751,0,4307.65,NaN,NaN,NaN,NaN,NaN
56.752,0,4287.809,NaN,NaN,NaN,NaN,NaN
56.754,0,4267.968,NaN,NaN,NaN,NaN,NaN
56.755,0,4248.127,NaN,NaN,NaN,NaN,NaN
56.756,0,4228.287,NaN,NaN,NaN,NaN,NaN
56.757,0,4208.448,NaN,NaN,NaN,NaN,NaN
56.758,0,4188.609,NaN,NaN,NaN,NaN,NaN
56.76,0,4168.771,NaN,NaN,NaN,NaN,NaN
56.761,0,4148.934,NaN,NaN,NaN,NaN,NaN
56.762,0,4129.097,NaN,NaN,NaN,NaN,NaN
56.763,0,4109.262,NaN,NaN,NaN,NaN,NaN
56.765,0,4089.427,NaN,NaN,NaN,NaN,NaN
56.766,0,4069.592,NaN,NaN,NaN,NaN,NaN
56.767,0,4049.759,NaN,NaN,NaN,NaN,NaN
56.768,0,4029.926,NaN,NaN,NaN,NaN,NaN
56.77,0,4010.094,NaN,NaN,NaN,NaN,NaN
56.771,0,3990.263,NaN,NaN,NaN,NaN,NaN
56.772,0,3970.432,NaN,NaN,NaN,NaN,NaN
56.774,0,3950.603,NaN,NaN,NaN,NaN,NaN
56.775,0,3930.774,NaN,NaN,NaN,NaN,NaN
56.776,0,3910.946,NaN,NaN,NaN,NaN,NaN
56.778,0,3891.118,NaN,NaN,NaN,NaN,NaN
56.779,0,3871.292,NaN,NaN,NaN,NaN,NaN
56.78,0,3851.466,NaN,NaN,NaN,NaN,NaN
56.782,0,3831.641,NaN,NaN,NaN,NaN,NaN
56.783,0,3811.817,NaN,NaN,NaN,NaN,NaN
56.785,0,3791.994,NaN,NaN,NaN,NaN,NaN
56.786,0,3772.172,NaN,NaN,NaN,NaN,NaN
56.788,0,3752.351,NaN,NaN,NaN,NaN,NaN
56.789,0,3732.53,NaN,NaN,NaN,NaN,NaN
56.79,0,3712.711,NaN,NaN,NaN,NaN,NaN
56.792,0,3692.892,NaN,NaN,NaN,NaN,NaN
56.793,0,3673.074,NaN,NaN,NaN,NaN,NaN
56.795,0,3653.257,NaN,NaN,NaN,NaN,NaN
56.796,0,3633.441,NaN,NaN,NaN,NaN,NaN
56.798,0,3613.626,NaN,NaN,NaN,NaN,NaN
56.799,0,3593.812,NaN,NaN,NaN,NaN,NaN
56.801,0,3573.999,NaN,NaN,NaN,NaN,NaN
56.803,0,3554.185,NaN,NaN,NaN,NaN,NaN
56.804,0,3534.373,NaN,NaN,NaN,NaN,NaN
56.806,0,3514.562,NaN,NaN,NaN,NaN,NaN
56.807,0,3494.753,NaN,NaN,NaN,NaN,NaN
56.809,0,3474.944,NaN,NaN,NaN,NaN,NaN
56.811,0,3455.137,NaN,NaN,NaN,NaN,NaN
56.812,0,3435.33,NaN,NaN,NaN,NaN,NaN
56.814,0,3415.525,NaN,NaN,NaN,NaN,NaN
56.816,0,3395.72,NaN,NaN,NaN,NaN,NaN
56.817,0,3375.917,NaN,NaN,NaN,NaN,NaN
56.819,0,3356.115,NaN,NaN,NaN,NaN,NaN
56.821,0,3336.313,NaN,NaN,NaN,NaN,NaN
56.822,0,3316.513,NaN,NaN,NaN,NaN,NaN
56.824,0,3296.714,NaN,NaN,NaN,NaN,NaN
56.826,0,3276.917,NaN,NaN,NaN,NaN,NaN
56.828,0,3257.12,NaN,NaN,NaN,NaN,NaN
56.83,0,3237.324,NaN,NaN,NaN,NaN,NaN
56.831,0,3217.53,NaN,NaN,NaN,NaN,NaN
56.833,0,3197.737,NaN,NaN,NaN,NaN,NaN
56.835,0,3177.945,NaN,NaN,NaN,NaN,NaN
56.837,0,3158.155,NaN,NaN,NaN,NaN,NaN
56.839,0,3138.365,NaN,NaN,NaN,NaN,NaN
56.841,0,3118.577,NaN,NaN,NaN,NaN,NaN
56.843,0,3098.79,NaN,NaN,NaN,NaN,NaN
56.845,0,3079.005,NaN,NaN,NaN,NaN,NaN
56.847,0,3059.22,NaN,NaN,NaN,NaN,NaN
56.849,0,3039.437,NaN,NaN,NaN,NaN,NaN
56.851,0,3019.656,NaN,NaN,NaN,NaN,NaN
56.853,0,2999.875,NaN,NaN,NaN,NaN,NaN
56.855,0,2980.094,NaN,NaN,NaN,NaN,NaN
56.857,0,2960.316,NaN,NaN,NaN,NaN,NaN
56.859,0,2940.54,NaN,NaN,NaN,NaN,NaN
56.861,0,2920.766,NaN,NaN,NaN,NaN,NaN
56.863,0,2900.993,NaN,NaN,NaN,NaN,NaN
56.865,0,2881.221,NaN,NaN,NaN,NaN,NaN
56.868,0,2861.451,NaN,NaN,NaN,NaN,NaN
56.87,0,2841.683,NaN,NaN,NaN,NaN,NaN
56.872,0,2821.916,NaN,NaN,NaN,NaN,NaN
56.874,0,2802.15,NaN,NaN,NaN,NaN,NaN
56.877,0,2782.386,NaN,NaN,NaN,NaN,NaN
56.879,0,2762.624,NaN,NaN,NaN,NaN,NaN
56.881,0,2742.864,NaN,NaN,NaN,NaN,NaN
56.884,0,2723.105,NaN,NaN,NaN,NaN,NaN
56.886,0,2703.348,NaN,NaN,NaN,NaN,NaN
56.888,0,2683.592,NaN,NaN,NaN,NaN,NaN
56.891,0,2663.838,NaN,NaN,NaN,NaN,NaN
56.893,0,2644.086,NaN,NaN,NaN,NaN,NaN
56.896,0,2624.336,NaN,NaN,NaN,NaN,NaN
56.898,0,2604.588,NaN,NaN,NaN,NaN,NaN
56.901,0,2584.841,NaN,NaN,NaN,NaN,NaN
56.904,0,2565.096,NaN,NaN,NaN,NaN,NaN
56.906,0,2545.354,NaN,NaN,NaN,NaN,NaN
56.909,0,2525.613,NaN,NaN,NaN,NaN,NaN
56.912,0,2505.874,NaN,NaN,NaN,NaN,NaN
56.914,0,2486.137,NaN,NaN,NaN,NaN,NaN
56.917,0,2466.402,NaN,NaN,NaN,NaN,NaN
56.92,0,2446.67,NaN,NaN,NaN,NaN,NaN
56.923,0,2426.939,NaN,NaN,NaN,NaN,NaN
56.926,0,2407.21,NaN,NaN,NaN,NaN,NaN
56.928,0,2387.484,NaN,NaN,NaN,NaN,NaN
56.931,0,2367.76,NaN,NaN,NaN,NaN,NaN
56.934,0,2348.038,NaN,NaN,NaN,NaN,NaN
56.937,0,2328.319,NaN,NaN,NaN,NaN,NaN
56.94,0,2308.601,NaN,NaN,NaN,NaN,NaN
56.944,0,2288.886,NaN,NaN,NaN,NaN,NaN
56.947,0,2269.174,NaN,NaN,NaN,NaN,NaN
56.95,0,2249.464,NaN,NaN,NaN,NaN,NaN
56.953,0,2229.756,NaN,NaN,NaN,NaN,NaN
56.956,0,2210.055,NaN,NaN,NaN,NaN,NaN
56.96,0,2190.352,NaN,NaN,NaN,NaN,NaN
56.963,0,2170.652,NaN,NaN,NaN,NaN,NaN
56.967,0,2150.955,NaN,NaN,NaN,NaN,NaN
56.97,0,2131.261,NaN,NaN,NaN,NaN,NaN
56.974,0,2111.569,NaN,NaN,NaN,NaN,NaN
56.977,0,2091.88,NaN,NaN,NaN,NaN,NaN
56.981,0,2072.194,NaN,NaN,NaN,NaN,NaN
56.985,0,2052.511,NaN,NaN,NaN,NaN,NaN
56.988,0,2032.831,NaN,NaN,NaN,NaN,NaN
56.992,0,2013.154,NaN,NaN,NaN,NaN,NaN
56.996,0,1993.48,NaN,NaN,NaN,NaN,NaN
57,0,1973.81,NaN,NaN,NaN,NaN,NaN
57.004,0,1954.143,NaN,NaN,NaN,NaN,NaN
57.008,0,1934.478,NaN,NaN,NaN,NaN,NaN
57.012,0,1914.817,NaN,NaN,NaN,NaN,NaN
57.016,0,1895.16,NaN,NaN,NaN,NaN,NaN
57.021,0,1875.507,NaN,NaN,NaN,NaN,NaN
57.025,0,1855.857,NaN,NaN,NaN,NaN,NaN
57.029,0,1836.21,NaN,NaN,NaN,NaN,NaN
57.034,0,1816.568,NaN,NaN,NaN,NaN,NaN
57.038,0,1796.93,NaN,NaN,NaN,NaN,NaN
57.043,0,1777.295,NaN,NaN,NaN,NaN,NaN
57.048,0,1757.665,NaN,NaN,NaN,NaN,NaN
57.053,0,1738.038,NaN,NaN,NaN,NaN,NaN
57.058,0,1718.416,NaN,NaN,NaN,NaN,NaN
57.063,0,1698.798,NaN,NaN,NaN,NaN,NaN
57.068,0,1679.185,NaN,NaN,NaN,NaN,NaN
57.073,0,1659.577,NaN,NaN,NaN,NaN,NaN
57.078,0,1639.973,NaN,NaN,NaN,NaN,NaN
57.084,0,1620.373,NaN,NaN,NaN,NaN,NaN
57.089,0,1600.779,NaN,NaN,NaN,NaN,NaN
57.095,0,1581.19,NaN,NaN,NaN,NaN,NaN
57.1,0,1561.606,NaN,NaN,NaN,NaN,NaN
57.106,0,1542.026,NaN,NaN,NaN,NaN,NaN
57.112,0,1522.442,NaN,NaN,NaN,NaN,NaN
57.118,0,1502.881,NaN,NaN,NaN,NaN,NaN
57.125,0,1483.326,NaN,NaN,NaN,NaN,NaN
57.131,0,1463.776,NaN,NaN,NaN,NaN,NaN
57.138,0,1444.233,NaN,NaN,NaN,NaN,NaN
57.144,0,1424.696,NaN,NaN,NaN,NaN,NaN
57.151,0,1405.166,NaN,NaN,NaN,NaN,NaN
57.158,0,1385.645,NaN,NaN,NaN,NaN,NaN
57.165,0,1366.136,NaN,NaN,NaN,NaN,NaN
57.172,0,1346.62,NaN,NaN,NaN,NaN,NaN
57.18,0,1327.111,NaN,NaN,NaN,NaN,NaN
57.188,0,1307.609,NaN,NaN,NaN,NaN,NaN
57.195,0,1288.115,NaN,NaN,NaN,NaN,NaN
57.203,0,1268.63,NaN,NaN,NaN,NaN,NaN
57.212,0,1249.153,NaN,NaN,NaN,NaN,NaN
57.22,0,1229.684,NaN,NaN,NaN,NaN,NaN
57.229,0,1210.224,NaN,NaN,NaN,NaN,NaN
57.238,0,1190.774,NaN,NaN,NaN,NaN,NaN
57.247,0,1171.333,NaN,NaN,NaN,NaN,NaN
57.257,0,1151.901,NaN,NaN,NaN,NaN,NaN
57.266,0,1132.475,NaN,NaN,NaN,NaN,NaN
57.276,0,1113.062,NaN,NaN,NaN,NaN,NaN
57.287,0,1093.663,NaN,NaN,NaN,NaN,NaN
57.297,0,1074.275,NaN,NaN,NaN,NaN,NaN
57.308,0,1054.899,NaN,NaN,NaN,NaN,NaN
57.32,0,1035.535,NaN,NaN,NaN,NaN,NaN
57.331,0,1016.184,NaN,NaN,NaN,NaN,NaN
57.344,0,996.847,NaN,NaN,NaN,NaN,NaN
57.356,0,977.523,NaN,NaN,NaN,NaN,NaN
57.369,0,958.216,NaN,NaN,NaN,NaN,NaN
57.382,0,938.923,NaN,NaN,NaN,NaN,NaN
57.396,0,919.644,NaN,NaN,NaN,NaN,NaN
57.411,0,900.382,NaN,NaN,NaN,NaN,NaN
57.426,0,881.14,NaN,NaN,NaN,NaN,NaN
57.441,0,861.918,NaN,NaN,NaN,NaN,NaN
57.457,0,842.714,NaN,NaN,NaN,NaN,NaN
57.474,0,823.529,NaN,NaN,NaN,NaN,NaN
57.492,0,804.362,NaN,NaN,NaN,NaN,NaN
57.51,0,785.218,NaN,NaN,NaN,NaN,NaN
57.529,0,766.096,NaN,NaN,NaN,NaN,NaN
57.549,0,746.998,NaN,NaN,NaN,NaN,NaN
57.571,0,727.929,NaN,NaN,NaN,NaN,NaN
57.593,0,708.883,NaN,NaN,NaN,NaN,NaN
57.616,0,689.871,NaN,NaN,NaN,NaN,NaN
57.64,0,670.894,NaN,NaN,NaN,NaN,NaN
57.666,0,651.949,NaN,NaN,NaN,NaN,NaN
57.693,0,633.024,NaN,NaN,NaN,NaN,NaN
57.722,0,614.153,NaN,NaN,NaN,NaN,NaN
57.753,0,595.359,NaN,NaN,NaN,NaN,NaN
57.785,0,576.578,NaN,NaN,NaN,NaN,NaN
57.82,0,557.841,NaN,NaN,NaN,NaN,NaN
57.857,0,539.142,NaN,NaN,NaN,NaN,NaN
57.897,0,520.541,NaN,NaN,NaN,NaN,NaN
57.939,0,502.04,NaN,NaN,NaN,NaN,NaN
57.986,0,483.581,NaN,NaN,NaN,NaN,NaN
58.036,0,465.155,NaN,NaN,NaN,NaN,NaN
58.09,0,446.873,NaN,NaN,NaN,NaN,NaN
58.15,0,428.639,NaN,NaN,NaN,NaN,NaN
58.216,0,410.5,NaN,NaN,NaN,NaN,NaN
58.289,0,392.636,NaN,NaN,NaN,NaN,NaN
58.37,0,374.747,NaN,NaN,NaN,NaN,NaN
58.462,0,357.009,NaN,NaN,NaN,NaN,NaN
58.567,0,339.441,NaN,NaN,NaN,NaN,NaN
# Event GROUND_HIT occurred at t=58.664 seconds,,,,,,,
# Event SIMULATION_END occurred at t=58.664 seconds,,,,,,,
58.664,0,322.127,NaN,NaN,NaN,NaN,NaN
